GRASS,1.28,20.4,1.28
GRASS,1.28,20.4,1.36
GRASS,1.28,20.4,1.4399999
GRASS,1.28,20.4,1.52
GRASS,1.28,20.4,1.5999999
GRASS,1.28,20.4,1.68
GRASS,1.28,20.4,1.76
STONE,1.28,20.4,1.8399999
GRASS,1.28,20.32,1.8399999
STONE,1.28,20.4,1.92
GRASS,1.28,20.32,1.92
STONE,1.28,20.4,2.0
GRASS,1.28,20.32,2.0
GRASS,1.28,20.4,2.08
GRASS,1.28,20.4,2.1599998
STONE,1.28,20.4,2.24
GRASS,1.28,20.32,2.24
STONE,1.28,20.4,2.32
GRASS,1.28,20.32,2.32
STONE,1.28,20.32,2.4
STONE,1.28,20.4,2.4
GRASS,1.28,20.24,2.4
STONE,1.28,20.4,2.48
GRASS,1.28,20.32,2.48
GRASS,1.36,20.4,1.28
GRASS,1.36,20.4,1.36
GRASS,1.36,20.4,1.4399999
GRASS,1.36,20.4,1.52
GRASS,1.36,20.4,1.5999999
GRASS,1.36,20.4,1.68
GRASS,1.36,20.4,1.76
GRASS,1.36,20.4,1.8399999
STONE,1.36,20.4,1.92
GRASS,1.36,20.32,1.92
GRASS,1.36,20.4,2.0
GRASS,1.36,20.4,2.08
GRASS,1.36,20.4,2.1599998
GRASS,1.36,20.4,2.24
STONE,1.36,20.4,2.32
GRASS,1.36,20.32,2.32
STONE,1.36,20.4,2.4
GRASS,1.36,20.32,2.4
STONE,1.36,20.4,2.48
GRASS,1.36,20.32,2.48
STONE,1.4399999,20.4,1.28
GRASS,1.4399999,20.32,1.28
GRASS,1.4399999,20.4,1.36
GRASS,1.4399999,20.4,1.4399999
GRASS,1.4399999,20.4,1.52
GRASS,1.4399999,20.4,1.5999999
GRASS,1.4399999,20.4,1.68
GRASS,1.4399999,20.4,1.76
GRASS,1.4399999,20.4,1.8399999
GRASS,1.4399999,20.4,1.92
GRASS,1.4399999,20.4,2.0
GRASS,1.4399999,20.4,2.08
GRASS,1.4399999,20.4,2.1599998
GRASS,1.4399999,20.4,2.24
GRASS,1.4399999,20.4,2.32
STONE,1.4399999,20.4,2.4
GRASS,1.4399999,20.32,2.4
GRASS,1.4399999,20.4,2.48
GRASS,1.52,20.4,1.28
GRASS,1.52,20.4,1.36
GRASS,1.52,20.4,1.4399999
GRASS,1.52,20.4,1.52
GRASS,1.52,20.4,1.5999999
GRASS,1.52,20.4,1.68
GRASS,1.52,20.4,1.76
GRASS,1.52,20.4,1.8399999
GRASS,1.52,20.4,1.92
GRASS,1.52,20.4,2.0
GRASS,1.52,20.4,2.08
GRASS,1.52,20.4,2.1599998
GRASS,1.52,20.4,2.24
GRASS,1.52,20.4,2.32
GRASS,1.52,20.4,2.4
GRASS,1.52,20.4,2.48
GRASS,1.5999999,20.4,1.28
GRASS,1.5999999,20.4,1.36
GRASS,1.5999999,20.4,1.4399999
GRASS,1.5999999,20.4,1.52
GRASS,1.5999999,20.4,1.5999999
STONE,1.5999999,20.4,1.68
LOG,1.5999999,20.24,1.68
LOG,1.5999999,20.16,1.68
LOG,1.5999999,20.08,1.68
LOG,1.5999999,20.0,1.68
LEAF,1.5999999,19.92,1.68
LEAF,1.5199999,20.0,1.68
