STONE,12.799999,20.32,6.3999996
STONE,12.799999,20.4,6.3999996
GRASS,12.799999,20.24,6.3999996
STONE,12.799999,20.32,6.4799995
STONE,12.799999,20.4,6.4799995
GRASS,12.799999,20.24,6.4799995
LOG,12.799999,20.32,6.5599995
LOG,12.799999,20.24,6.5599995
LOG,12.799999,20.16,6.5599995
LOG,12.799999,20.08,6.5599995
LOG,12.799999,20.0,6.5599995
LEAF,12.799999,19.92,6.5599995
LEAF,12.719999,20.0,6.5599995
LEAF,12.879999,20.0,6.5599995
LEAF,12.799999,20.0,6.4799995
LEAF,12.799999,20.0,6.6399994
GRASS,12.799999,20.4,6.5599995
STONE,12.799999,20.4,6.6399994
GRASS,12.799999,20.32,6.6399994
GRASS,12.799999,20.4,6.72
GRASS,12.799999,20.4,6.7999997
STONE,12.799999,20.4,6.8799996
GRASS,12.799999,20.32,6.8799996
GRASS,12.799999,20.4,6.9599996
GRASS,12.799999,20.4,7.0399995
GRASS,12.799999,20.4,7.1199994
GRASS,12.799999,20.4,7.2
GRASS,12.799999,20.4,7.2799997
GRASS,12.799999,20.4,7.3599997
GRASS,12.799999,20.4,7.4399996
GRASS,12.799999,20.4,7.5199995
GRASS,12.799999,20.4,7.5999994
STONE,12.879999,20.32,6.3999996
STONE,12.879999,20.4,6.3999996
GRASS,12.879999,20.24,6.3999996
GRASS,12.879999,20.4,6.4799995
STONE,12.879999,20.4,6.5599995
GRASS,12.879999,20.32,6.5599995
STONE,12.879999,20.4,6.6399994
GRASS,12.879999,20.32,6.6399994
STONE,12.879999,20.4,6.72
GRASS,12.879999,20.32,6.72
GRASS,12.879999,20.4,6.7999997
GRASS,12.879999,20.4,6.8799996
STONE,12.879999,20.24,6.9599996
STONE,12.879999,20.32,6.9599996
STONE,12.879999,20.4,6.9599996
GRASS,12.879999,20.16,6.9599996
GRASS,12.879999,20.4,7.0399995
GRASS,12.879999,20.4,7.1199994
GRASS,12.879999,20.4,7.2
GRASS,12.879999,20.4,7.2799997
GRASS,12.879999,20.4,7.3599997
GRASS,12.879999,20.4,7.4399996
GRASS,12.879999,20.4,7.5199995
GRASS,12.879999,20.4,7.5999994
STONE,12.959999,20.32,6.3999996
STONE,12.959999,20.4,6.3999996
GRASS,12.959999,20.24,6.3999996
STONE,12.959999,20.4,6.4799995
GRASS,12.959999,20.32,6.4799995
STONE,12.959999,20.4,6.5599995
GRASS,12.959999,20.32,6.5599995
STONE,12.959999,20.32,6.6399994
STONE,12.959999,20.4,6.6399994
GRASS,12.959999,20.24,6.6399994
STONE,12.959999,20.4,6.72
GRASS,12.959999,20.32,6.72
STONE,12.959999,20.4,6.7999997
LOG,12.959999,20.24,6.7999997
LOG,12.959999,20.16,6.7999997
LOG,12.959999,20.08,6.7999997
LOG,12.959999,20.0,6.7999997
LOG,12.959999,19.92,6.7999997
LEAF,12.959999,19.84,6.7999997
LEAF,12.879999,19.92,6.7999997
LEAF,13.039999,19.92,6.7999997
LEAF,12.959999,19.92,6.72
LEAF,12.959999,19.92,6.8799996
DIRT,12.959999,20.32,6.7999997
STONE,12.959999,20.24,6.8799996
STONE,12.959999,20.32,6.8799996
STONE,12.959999,20.4,6.8799996
GRASS,12.959999,20.16,6.8799996
STONE,12.959999,20.24,6.9599996
STONE,12.959999,20.32,6.9599996
STONE,12.959999,20.4,6.9599996
GRASS,12.959999,20.16,6.9599996
STONE,12.959999,20.24,7.0399995
STONE,12.959999,20.32,7.0399995
STONE,12.959999,20.4,7.0399995
GRASS,12.959999,20.16,7.0399995
GRASS,12.959999,20.4,7.1199994
GRASS,12.959999,20.4,7.2
GRASS,12.959999,20.4,7.2799997
GRASS,12.959999,20.4,7.3599997
GRASS,12.959999,20.4,7.4399996
GRASS,12.959999,20.4,7.5199995
GRASS,12.959999,20.4,7.5999994
GRASS,13.039999,20.4,6.3999996
STONE,13.039999,20.4,6.4799995
GRASS,13.039999,20.32,6.4799995
STONE,13.039999,20.4,6.5599995
GRASS,13.039999,20.32,6.5599995
STONE,13.039999,20.4,6.6399994
GRASS,13.039999,20.32,6.6399994
STONE,13.039999,20.24,6.72
STONE,13.039999,20.32,6.72
STONE,13.039999,20.4,6.72
GRASS,13.039999,20.16,6.72
STONE,13.039999,20.24,6.7999997
STONE,13.039999,20.32,6.7999997
STONE,13.039999,20.4,6.7999997
